DietMatchesRecipe,AuthorId,RecipeId
True,518537E,129654
False,518537E,419547
False,518537E,264191
False,518537E,186643
False,518537E,111994
False,518537E,253219
True,518537E,317349
True,518537E,141308
True,518537E,16246
True,518537E,72994
True,518537E,137138
False,518537E,30736
True,518537E,31462
True,518537E,375710
False,518537E,78014
True,518537E,468270
True,518537E,97968
False,518537E,255467
False,518537E,158083
True,518537E,115767
True,518537E,324388
True,518537E,205156
False,518537E,184713
True,518537E,113395
False,518537E,108923
False,518537E,22961
True,518537E,42134
True,518537E,340585
True,518537E,177159
False,518537E,43798
False,518537E,26858
True,518537E,166471
False,518537E,147557
False,518537E,261877
False,518537E,282762
True,518537E,105367
False,518537E,67489
True,518537E,53025
True,518537E,119340
True,518537E,90685
True,518537E,381152
True,518537E,132778
False,518537E,71278
True,518537E,276222
True,518537E,266894
False,518537E,94985
True,518537E,178649
True,518537E,470575
False,518537E,295643
False,518537E,15332
True,518537E,75617
True,518537E,65643
True,518537E,144500
True,518537E,39335
False,518537E,30044
True,518537E,126214
False,518537E,410242
False,518537E,8585
False,518537E,307461
True,518537E,178717
True,518537E,66442
False,518537E,260734
True,518537E,432502
False,518537E,109985
False,518537E,205169
True,518537E,305844
True,518537E,31023
False,518537E,219869
False,518537E,138872
False,518537E,219354
False,518537E,152898
True,518537E,215197
False,518537E,117217
False,518537E,191128
False,518537E,260604
False,518537E,95456
False,518537E,247381
True,518537E,468047
True,518537E,170255
True,518537E,95786
True,518537E,307807
False,518537E,148222
False,518537E,106611
False,518537E,101870
True,518537E,229617
False,518537E,154895
True,518537E,29505
False,518537E,424193
False,518537E,224003
False,518537E,170554
False,518537E,204195
False,518537E,242013
False,518537E,58058
False,518537E,226897
True,518537E,221763
False,518537E,150490
True,518537E,211843
True,518537E,315840
False,518537E,153724
True,518537E,483696
False,518537E,101527
True,518537E,106666
False,518537E,276983
False,518537E,137539
False,518537E,387336
False,518537E,7612
True,518537E,192754
True,518537E,81934
False,518537E,119348
False,518537E,138804
False,518537E,394817
True,518537E,416541
False,518537E,424779
True,518537E,72602
False,518537E,262715
False,518537E,96865
False,518537E,235364
False,518537E,96094
False,518537E,155509
False,518537E,286007
False,518537E,117194
False,518537E,136917
False,518537E,63636
True,518537E,226913
True,518537E,155522
False,518537E,404399
False,518537E,60555
True,518537E,54062
False,518537E,292219
True,518537E,368456
True,518537E,362125
True,518537E,125324
True,518537E,235519
False,518537E,114407
False,518537E,122637
False,518537E,152772
False,518537E,252746
True,518537E,233112
True,518537E,21886
False,518537E,121922
False,518537E,154992
True,518537E,266326
True,518537E,210359
False,518537E,305214
True,518537E,196164
True,518537E,321409
False,518537E,147790
True,518537E,44810
True,518537E,317446
False,518537E,76459
True,518537E,55030
False,518537E,213477
True,518537E,107984
True,518537E,19371
False,518537E,228782
False,518537E,162468
False,518537E,348190
False,518537E,116285
False,518537E,118956
False,518537E,188918
True,518537E,20391
True,518537E,299101
False,518537E,184938
False,518537E,211605
False,518537E,65656
False,518537E,93470
False,518537E,285777
False,518537E,94499
True,518537E,100783
False,518537E,154674
False,518537E,234999
True,518537E,236792
True,518537E,217071
False,518537E,262810
True,518537E,230245
False,518537E,391963
False,518537E,287502
True,518537E,230232
False,518537E,269971
False,518537E,39123
True,518537E,101745
True,518537E,88359
False,518537E,196430
False,518537E,98622
False,518537E,378888
True,518537E,128506
False,518537E,229161
True,518537E,29424
False,518537E,223527
False,518537E,219506
True,518537E,307168
True,518537E,121202
False,518537E,265186
False,518537E,243805
True,518537E,502166
False,518537E,169821
True,518537E,320314
True,518537E,102511
True,518537E,82593
True,518537E,395871
False,518537E,211840
False,518537E,197627
False,518537E,132445
True,518537E,21743
False,518537E,132081
False,518537E,375813
True,518537E,203897
True,518537E,131602
False,518537E,276556
True,518537E,163995
True,518537E,31282
True,518537E,416581
False,518537E,82379
False,518537E,127075
False,518537E,279604
True,518537E,136923
True,518537E,353419
False,518537E,206122
False,518537E,350311
True,518537E,389110
False,518537E,101699
False,518537E,74251
True,518537E,297940
False,518537E,194341
True,518537E,287666
True,518537E,260725
False,518537E,189775
True,518537E,278221
False,518537E,302197
False,518537E,199194
False,518537E,261583
True,518537E,153075
True,518537E,86141
True,518537E,334660
True,518537E,156168
False,518537E,314433
False,518537E,77224
False,518537E,151452
True,518537E,321639
False,518537E,60957
False,518537E,142155
False,518537E,166615
False,518537E,27268
False,518537E,106378
False,518537E,100047
False,518537E,369489
False,378296B,467447
True,237795E,28458
False,759436A,486641
False,341986B,138596
True,341986B,218054
False,341986B,373001
True,341986B,129345
False,2001881600A,262642
False,90343C,26229
False,90343C,67256
False,90343C,85064
True,90343C,187260
False,90343C,15477
True,2002065131B,24476
True,2002065131B,50765
False,2002065131B,8590
True,2002861500B,207633
False,2215434B,422798
True,2215434B,76014
True,2215434B,247035
True,2215434B,135748
False,2215434B,156488
True,2001046545E,234672
True,2001046545E,50956
False,2001046545E,53182
False,2001046545E,18058
False,2001046545E,102617
False,2001046545E,127961
True,2001046545E,43390
True,2001046545E,162044
False,2001046545E,209181
True,2001046545E,27144
False,2001046545E,25990
False,2001046545E,56652
False,2001046545E,208211
False,2001046545E,31193
False,2001046545E,204268
False,2001046545E,30018
False,2001046545E,101568
False,2001046545E,15072
True,2001046545E,102833
False,2001046545E,91410
False,2001046545E,65829
False,2001046545E,209735
False,2001046545E,43023
True,2001046545E,34382
False,2001046545E,159348
True,2001046545E,100566
False,2001046545E,36011
False,2001046545E,25885
False,2001046545E,78320
True,2001046545E,14221
True,2001046545E,13380
False,2001046545E,98844
True,2001046545E,101954
True,2001046545E,38041
True,2001192269D,88059
False,2001192269D,271
False,2001192269D,162873
True,2001192269D,331968
False,2001192269D,200244
False,2001192269D,189299
False,2001192269D,134501
True,2001192269D,50574
True,2001192269D,1356
False,2001192269D,119650
True,2001192269D,69173
False,2001192269D,63070
True,2001192269D,8432
False,2001576559C,16911
True,2001576559C,37392
True,1800663545A,139499
True,2001727445B,188913
True,1549017D,50396
True,363884B,223968
True,343784D,153320
True,148665A,115628
True,148665A,67930
True,685054D,31371
False,20813A,81047
False,1802793338E,266847
False,2001923331E,95987
False,2001659194C,2886
True,877038C,287618
False,398822A,353426
False,2000076530E,60160
False,1109018B,343821
False,2002471754A,39363
False,2298771D,34688
True,1478520D,255227
True,1802438869C,64789
False,1158111A,48241
False,2000624233E,291086
True,2002239904C,411967
False,2000787920D,165254
True,638558D,31750
False,283267E,4092
False,367581E,72639
False,367581E,92282
False,367581E,90227
True,367581E,177493
False,367581E,114708
False,367581E,438261
True,367581E,375848
True,367581E,371836
True,367581E,30358
False,367581E,137896
True,367581E,31804
True,367581E,21706
False,367581E,375888
False,367581E,376934
False,367581E,9836
True,367581E,40633
True,367581E,308330
False,367581E,177727
False,367581E,436796
True,367581E,170013
False,367581E,4627
False,367581E,131436
False,367581E,29002
True,367581E,130301
False,347143B,312572
False,347143B,312385
False,347143B,263909
False,347143B,313442
False,2000870272D,406969
True,2002423553E,44587
False,2147442A,16610
False,2705273B,141301
False,2705273B,66903
False,2705273B,121347
False,2705273B,358438
False,2705273B,109619
False,2705273B,93844
False,2705273B,15027
True,2705273B,134779
True,2705273B,107726
False,2705273B,71732
False,2705273B,110040
False,2705273B,135447
False,2705273B,7102
True,2705273B,134274
True,2705273B,168667
False,2705273B,25885
True,2705273B,293867
False,2705273B,242304
True,2705273B,134101
False,2705273B,8060
False,2705273B,86535
True,2705273B,71301
False,2705273B,217482
False,2705273B,144256
True,2705273B,81851
False,2705273B,145024
False,2705273B,174544
False,2705273B,109693
False,2705273B,207081
True,2705273B,46877
False,2705273B,227553
False,2705273B,52206
True,2705273B,27960
False,2705273B,382162
False,2705273B,10162
True,2705273B,98893
True,2705273B,142688
True,2705273B,161349
False,2705273B,216544
True,2705273B,156204
False,2705273B,68965
False,2705273B,8720
True,2705273B,155629
True,2705273B,163316
False,11976457C,1693
False,11976457C,441366
False,11976457C,357845
False,11976457C,158453
False,11976457C,39145
True,11976457C,271347
True,11976457C,257904
True,11976457C,190605
False,707938E,212463
False,2000727345A,108364
True,1327703A,86353
True,1327703A,22083
True,1327703A,38424
True,1327703A,301943
False,1327703A,276759
False,1327703A,19379
False,1327703A,17449
False,1327703A,14059
False,1803643135B,62318
False,1803643135B,310607
True,1803643135B,379714
False,1803643135B,13250
True,1803643135B,56242
False,1803643135B,95544
False,1803643135B,155699
False,1803643135B,131957
False,1803643135B,167000
True,1803643135B,26437
True,1803643135B,346792
True,1948892C,94993
False,2001181087E,341857
True,159433C,20261
True,159433C,161405
False,968428C,96563
False,538888E,180396
False,538888E,64771
False,538888E,53541
False,538888E,129392
True,538888E,29833
True,538888E,201986
True,538888E,166009
False,538888E,141779
False,538888E,103529
False,538888E,186133
False,538888E,3397
True,538888E,33435
False,538888E,61159
True,538888E,334315
False,538888E,212596
True,538888E,37336
True,538888E,113333
True,538888E,87075
False,538888E,15606
False,538888E,10808
True,538888E,16028
False,538888E,15872
True,538888E,30812
False,538888E,118537
False,538888E,153370
False,1906776A,50847
False,1906776A,211485
False,1906776A,388457
True,1906776A,85629
True,1906776A,95569
False,1906776A,38748
False,288620D,45268
False,288620D,88765
True,288620D,254056
False,288620D,101104
True,288620D,321973
True,606382B,150863
True,1520847D,8771
True,1221514A,327922
False,180486C,30922
False,2001189477D,22747
False,988481A,81203
True,2000454746E,363365
True,2002092607C,98447
False,1711926E,2708
True,26942B,39052
False,26942B,228573
False,26942B,141242
True,26942B,30634
True,26942B,14684
False,26942B,396007
False,26942B,54942
True,26942B,363926
True,26942B,500848
False,26942B,12192
False,26942B,66241
True,26942B,24443
True,26942B,182488
False,26942B,9177
False,26942B,84318
False,26942B,100382
False,26942B,506781
True,26942B,221762
False,26942B,103865
True,26942B,456354
False,26942B,200066
False,26942B,163518
False,26942B,27554
False,26942B,32175
False,26942B,43397
False,26942B,247118
False,26942B,299433
False,26942B,28768
False,26942B,158383
True,26942B,7118
False,26942B,194519
False,26942B,78133
False,26942B,294617
True,26942B,57131
False,26942B,87949
True,26942B,404414
False,26942B,119832
False,26942B,142649
False,26942B,73103
False,26942B,17746
False,578165D,151886
False,578165D,32756
False,2000320777A,83407
False,463722D,80398
True,2932521A,278197
False,2664386C,62442
True,2001509371C,16647
False,2001509371C,147993
False,2001509371C,7872
False,2001509371C,159116
False,130071B,80623
True,1679408D,81419
True,1679408D,27520
False,401423E,61610
False,12941018A,291441
True,12941018A,45778
False,12941018A,135792
False,12941018A,95222
False,12941018A,31314
False,12941018A,51524
False,12941018A,35332
False,12941018A,82711
True,1613126D,145933
False,1613126D,36341
False,1803193368B,99636
True,2491163E,144943
True,104168A,151799
False,104168A,38624
False,104168A,112705
True,104168A,41040
False,104168A,40869
False,104168A,269456
False,104168A,132032
True,104168A,305971
True,104168A,327810
False,104168A,208160
True,104168A,51647
False,104168A,33337
False,104168A,255561
True,104168A,49387
True,104168A,283727
True,104168A,104481
True,104168A,110841
True,104168A,101914
True,104168A,415162
True,104168A,179799
False,104168A,102782
False,104168A,502770
True,104168A,266023
False,104168A,513485
False,104168A,290902
True,104168A,103128
False,104168A,57203
True,104168A,297164
False,104168A,8526
True,104168A,257232
True,104168A,251422
False,104168A,119018
True,104168A,89953
False,104168A,195791
True,104168A,453096
True,104168A,142104
False,104168A,326351
True,104168A,29478
False,104168A,129617
False,104168A,338271
True,104168A,354072
True,104168A,67184
False,104168A,363720
True,104168A,202894
False,104168A,453097
False,104168A,112477
False,104168A,413663
True,104168A,263482
False,104168A,73226
False,104168A,503293
True,104168A,129603
True,104168A,134764
False,104168A,254064
False,104168A,202207
False,104168A,281731
False,104168A,132021
True,104168A,39391
True,104168A,359142
False,104168A,43392
False,104168A,71735
False,104168A,510968
True,104168A,159616
False,104168A,95624
False,104168A,95888
False,104168A,307468
True,104168A,43202
True,104168A,83638
False,104168A,370482
True,104168A,279694
False,104168A,250449
True,104168A,364922
True,104168A,228819
False,104168A,409447
False,104168A,128182
False,104168A,344049
False,104168A,318267
False,104168A,78842
False,104168A,181234
True,104168A,413629
True,104168A,269421
True,104168A,479846
False,104168A,324619
False,104168A,186700
True,104168A,58941
False,104168A,511255
False,104168A,455082
True,104168A,44133
False,104168A,512903
False,104168A,248605
False,104168A,70301
False,104168A,190864
False,104168A,264623
True,104168A,153887
True,104168A,31469
False,104168A,313676
False,104168A,330884
True,104168A,331868
True,104168A,220858
False,104168A,5049
True,104168A,246013
False,104168A,38454
False,104168A,389740
True,104168A,167766
True,104168A,395390
False,104168A,503852
False,104168A,45415
True,104168A,143892
False,104168A,290090
True,104168A,8531
True,104168A,21022
True,104168A,175672
False,104168A,169090
False,104168A,418660
False,104168A,308190
False,104168A,317385
False,104168A,484157
False,104168A,13148
True,104168A,178508
False,104168A,280511
False,104168A,496252
True,104168A,132085
False,104168A,61254
True,104168A,392146
False,104168A,296638
True,104168A,292025
False,104168A,362397
True,104168A,406104
True,104168A,224032
False,104168A,276772
True,104168A,207872
False,104168A,339382
False,104168A,221014
True,104168A,391341
False,104168A,237096
False,104168A,341869
True,104168A,176821
False,104168A,49504
True,104168A,182996
True,104168A,35185
False,104168A,350134
False,104168A,411640
False,104168A,55284
True,104168A,119782
False,104168A,121162
False,104168A,209697
False,104168A,300809
